pH,TDS,Turbidity,Potability,Temp_C,Arsenic_ppb,Lead_ppb
7.628552723143854,26244.036907954305,4.182057147919716,1,29.731782674071898,3.404581282286195,1.869499824822417
4.790840540243071,17862.3690025893,3.258858945031528,1,23.8154192456011,7.380816192385664,2.6381613059084676
7.710959938844849,6552.626314154267,4.288946820394494,1,24.850920715063793,2.3135743522288075,2.046666940350789
8.291299005968142,20008.13495738684,3.4247019206523897,1,27.48886945138009,5.739879283558351,3.8363815561455574
9.032660579144682,15618.170247930504,4.927218272272612,1,24.604890537373187,0.8987412851143473,0.34989851799380134
7.129424730462989,25840.578887671327,3.418610802866979,1,22.95818442656476,7.2922823567793005,5.186466906296418
8.075494507899103,29483.601853899763,3.682919645453329,1,27.337381261434388,4.262842394385844,5.382776714772076
10.04967371845643,11557.032038390476,5.133477823277881,1,23.555362342294014,0.7237394228023551,1.2889407760683045
5.667650646643197,16953.89873630931,3.633213756490487,1,26.913584647373295,3.007765436793524,2.212451057836179
6.795469009842269,15300.838671098294,5.163088153779066,1,28.88925842692014,1.8114269973614243,6.393016781357654
10.041027974912506,16266.434445278892,3.8075626058306695,1,22.042579424757903,3.5275884363402357,0.39384269311328934
7.296037733901175,36043.70663776605,4.168526117629012,1,27.468906589881993,1.9293919359157206,1.6745937305251952
5.862641232845869,44069.27215787578,5.507420939572829,1,20.840192992126237,7.374258574041062,3.041942283530542
7.29214180515922,33991.65156687047,4.466912564165001,1,20.71393557245176,3.6521114967698014,3.955153259172131
7.821970940156012,23318.18797602001,3.532958335149624,1,24.856762302400448,0.1332303478233034,3.2939862844181977
11.301793996392291,39227.61945662096,3.309580397460676,1,26.822850873064002,1.0832569198094186,3.5062426240233697
9.161088612884836,26618.05963677565,4.888061137333914,1,21.217337303425182,3.3718673826607493,5.235611371024888
7.798453676201213,32704.569285770576,4.107267203260775,1,25.01937602620524,3.97440338714489,2.450317650054415
5.564342490630351,11245.735766690404,2.2859878491983503,1,18.73787113017741,0.9308472020699291,0.3574126517295797
7.88659122732868,38852.029635921295,4.589983507854727,1,20.865114870112556,6.945637131910985,0.9683440627006835
9.597191856878178,21153.322826848344,5.145152870605282,1,25.539184829069914,4.264003155379685,0.3211953042103083
6.9642259425787305,29957.191215399744,3.9904375721644056,1,27.485236051315002,5.127212925723383,3.7487380257728953
7.672909522943807,22989.351184203028,4.268227481536438,1,25.897572175672774,2.06265881846847,3.986543498733017
5.382489039471649,18189.394980182748,4.173330283253801,1,28.519740043523832,0.5040691057440765,4.392626414794285
7.022952113429302,15978.355249095192,4.971907098518464,1,25.751459908564314,6.903149898623733,3.138513947726813
10.026223807942117,25510.09729821465,3.736228470573536,1,28.910286965877784,0.37844501905713424,3.096154653185012
5.500186640904189,21082.85204428116,4.178478951476263,1,23.984241968053478,4.363175710861079,5.531421193592182
7.54370046605691,19116.01208412308,3.630536578397464,1,21.664579002601332,2.7701413668589794,4.468702896193926
6.848331559049443,12837.506062969442,4.396604556065476,1,22.501228319651545,5.290277112180562,4.062131448866394
5.9102517293372046,15244.846394587465,3.660922907594773,1,24.027481354160955,1.18779083913779,5.688950515161309
9.567822726280443,38787.46270509904,4.197919054995084,1,28.886711245356935,5.01380567881511,0.119554372585825
4.296247023728075,19672.48721317725,4.16332898150423,1,28.22259887476538,5.588033666886426,6.4335955444792186
8.52966934763357,18203.730028658225,3.776040837433535,1,29.48451384892243,1.9297680525631231,1.5433422910294887
8.065339036104211,21366.283597986225,3.75639170748219,1,25.727533229645914,7.636083109389061,6.206990255168593
9.158445163262003,15797.030395803244,4.525236730798256,1,28.644173424627002,2.222230891157457,5.91533437022281
8.848586282929045,32033.332018857272,4.014681857976119,1,26.15260554096094,5.394160951522984,1.6202795370025298
9.495456381941786,18088.354849646388,4.168541279325788,1,23.547492233586077,6.026410736762039,4.4995496823836785
8.052893916459475,9025.07935959796,3.6348445415750232,1,28.070048824229616,2.6451070699450843,1.6501037782075727
6.425873866275697,11965.396508460652,3.731936502753873,1,25.58724742087152,5.351437524423686,2.569716183198429
7.757269665668284,25259.780548961884,4.165432285611471,1,25.668981404745477,1.9614384651567762,3.204901837197165
5.117390302624234,30914.111579007564,3.9371884418353353,1,30.82429604165554,0.20513209296093096,3.644576580151134
7.481535362094441,12088.41645033494,4.262065436945668,1,23.059368572735266,2.8393470377781567,1.7415003428813722
7.063646975622253,17941.811255910274,3.395866240165589,1,21.651344418747453,7.464066540192426,2.2865366647690353
6.87645104288265,21979.031670782228,4.54534092739007,1,24.49869259574297,0.563031457985026,1.752221975745505
4.812433652167467,11465.575643229397,3.020995900341481,1,24.69959954208777,6.541706170488648,0.6596778417586154
4.78886106249815,28174.620516250765,2.8968521864425583,1,26.03314992187436,3.3193016212769835,6.215754995476105
6.505872509363588,29534.690291753457,4.497528596739858,1,27.872236942781303,0.587224203341348,0.710461894214475
5.628406919430697,28334.49193746651,5.050683115260018,1,18.934856818033936,5.843865192529083,6.5972931935443295
5.966000488790355,17350.05853092619,4.177139265761123,1,20.82831248220348,5.341483972097652,3.170140381110403
6.3194315449597305,36278.71830879708,2.6531266883388063,1,29.89280653213301,7.877956135261549,4.160070843214285
5.991283475366895,29983.116007036537,4.840562301475423,1,23.360421399477755,5.790650232191785,2.963210997854154
10.272444272154384,18894.852393690708,3.179884727399671,1,18.52556793998796,0.39859715099446236,4.889939664259357
6.105140135043556,45249.44903301682,3.1030898440692822,1,26.1474789455054,0.15716535839193252,4.276077244124421
9.443358884146123,20438.2246900842,3.4866464085132063,1,21.20764412553479,5.30298504847955,4.554121023149781
6.887414371129534,29189.13672090755,4.564188355184362,1,30.091073789050267,7.170329438086516,4.6557962068506145
6.512900833266178,25151.41157350047,4.404040364778451,1,19.511139445799,7.125888845393067,0.6386825829140929
5.772718094851822,26124.93141464389,6.494249467472996,1,30.66341165061397,4.339006589903378,1.1391369658142023
9.73956194896991,13623.160062865045,2.568079876725237,1,26.55171003442805,5.556408062600379,5.5619954984965885
5.5419790193089264,20143.06526175514,3.6729759831771327,1,26.059064925310864,5.99691018565637,5.319594434291265
6.448931033409073,13979.165723295524,3.6221955223639024,1,23.25242385355529,1.9338256189708078,6.581120758987089
8.544708661673045,31429.37902924875,2.3181524802481963,1,27.21942325338536,5.303268698305688,3.8942548298315653
6.664003050003359,15902.945275663673,2.227727884059556,1,26.053622901529764,7.363435428355051,6.031070043979841
8.736371210915214,24283.658791140977,3.802116117316719,1,28.827135019535163,2.009491144173372,5.064454246276597
7.146976296126542,16911.20377300041,4.025762215893221,1,25.184081607255457,2.8331264058199586,0.3293909408740494
5.040331692395899,25653.690231044748,3.603325615207352,1,25.346740760573972,2.36482116250989,3.6305382317071118
6.259651602740059,37356.74640137827,4.213405262223435,1,31.090870117523515,0.9259713188854402,5.876247720945222
5.767349596865663,15417.932834388865,3.896090487367949,1,24.431424981925215,5.273016458317076,1.901659286286032
7.0889406421502255,13839.713425986323,5.661104287047449,1,26.928282078179866,6.313922661691491,4.19065122875616
8.029181612754343,19663.46942804372,4.388551011831945,1,25.048923402443442,7.469076632237859,5.9827002036368215
4.72578556493077,20834.294278345147,3.156331419586468,1,24.165744189238175,6.955526056063136,0.5382909596965807
8.195765359895596,10389.542537940964,3.218709224251616,1,22.774399905181244,7.566397900015322,4.29492538650339
6.4437536684450585,25740.412590741085,4.498684931428612,1,26.04743397199038,2.0994265026129617,2.6312235489137445
7.039094321089831,28827.36018562907,4.366031350632882,1,23.58932275019643,3.0242319009335783,2.769677702109547
7.543931304508226,24227.961139341915,3.703191305765389,1,21.156585161695272,4.346389313105569,0.41952562203943133
7.3401708843321565,12810.42316025056,3.919139532735149,1,28.20231629706963,1.3357002637405055,6.412687013934471
10.015189062467666,9064.035830800274,3.846547549446087,1,24.64766778267205,0.5542129404912924,2.095803484810726
6.334162775563274,23460.82138066364,4.038829793491571,1,23.843283837225798,1.9459844208359127,0.19864525754870896
8.892998479215112,22960.180643869724,3.619132804902203,1,29.04631514614069,7.031053462750766,4.996046817496855
8.165714932759002,16925.01229722553,3.920116479963848,1,22.24887410127586,5.331715518848905,5.928806979271655
4.931958445234491,31155.540218305283,5.045982883287057,1,23.74266790691824,2.2461896339789225,1.4982790259603254
8.977821883109304,20225.6429226288,3.1999996142418063,1,21.711481840011498,7.355388830986884,5.871959442437845
7.372611795824961,17606.885689078066,3.1825211188828444,1,23.798137617639973,7.2314459388182515,2.2309051989799986
9.10733038346176,24678.329289092,4.49213994862107,1,25.609647453338873,3.318479406909406,0.4900746233383688
6.7046354257784735,9727.761715714958,3.4221786198283937,1,23.696358368675913,6.572510015853356,2.18483559757621
3.623165848258656,26738.525360886008,5.370205548696381,1,21.88075497797587,0.396523530840988,1.746684134779307
7.966856823982582,21440.73884828446,5.115430914016896,1,25.682884262651946,0.8696985975829562,0.29088688243019684
8.907987117561257,33653.7619633927,4.6412585321295445,1,26.10235915791412,4.1463209729934185,2.762047912837065
5.898726324805972,21148.24190473068,4.899815187496653,1,24.834431925059445,2.7245841250051,4.560265505603467
9.51462662210288,16553.562437442186,2.645036370222636,1,21.274090875209698,0.36080578705322663,2.662142903697845
8.842463655897197,7839.318759829379,4.576728706441388,1,22.71907757801304,4.004177006344895,4.504547254593779
7.721078493617457,17248.61874200274,3.223951089800068,1,25.843710545417135,5.616868234047402,0.8711096011046748
9.0894210984221,32238.077782489603,4.43011601625449,1,20.97801882382466,1.4281146668295979,6.6017276377492164
1.757037115490783,41538.24273000266,2.9675541301719317,1,24.881501605021576,0.5744679668407923,3.1349930271250215
5.085429352833509,33455.24099482324,3.961730669540862,1,28.43432917873903,0.7969245392579145,1.569377930726239
9.545270521249014,25189.8306215794,4.983903465009575,1,20.410670007833133,5.267564661597559,2.8072157897312287
6.246264053794833,26408.88176751282,5.044454777717949,1,24.99718748703582,5.440863310174408,2.2312745223907102
8.596767212344783,15173.471149854351,3.2386929330871066,1,27.05275670891403,0.8671244095580031,3.990237960948065
6.436444496090232,19579.389545753744,3.415851385375155,1,25.163196402156903,7.029434603485859,4.249347701019123
7.33347772602672,16066.552124395566,4.772662700779373,1,30.42366273945587,7.714065297131224,1.0965050075959932
6.144759037662152,19981.31518756184,3.082080495833988,1,31.172197192399203,4.14654270302956,5.6928550467177725
5.393345914423263,28099.038729259817,4.633854752317118,1,25.825304213808003,4.9686839081972485,2.582500195905713
5.624819996402396,9028.760344852111,4.355489161530189,1,24.182623153530542,2.202780416069797,3.3837843773920597
5.768868031092238,31155.988820087405,3.0926263788262984,1,26.10449516115317,4.203354047055353,5.595751803634478
5.251353815475827,34768.93341990608,4.072252323176482,1,21.935236365755987,2.738857468221667,2.0483198137527645
7.68878591609137,29568.535852018093,3.9186731557714793,1,27.479663015834483,2.55280987719894,5.17226032103267
5.8427546011896965,13969.26156241775,4.490392564009722,1,24.139128768887392,0.2520043705157414,6.456689503409412
9.96124770904986,11939.769859279972,3.24658309722844,1,25.046772497507,2.876338074551513,5.782468581108243
7.417502636689077,24389.36288513361,3.3912406668716133,1,27.666658682245068,3.846325972148037,0.9097904497972001
3.633162828862528,28584.17580970699,3.349571655135964,1,22.208245058013347,3.104673118141439,2.9458663906862292
9.900814840038256,16233.134679362192,2.3950021100616565,1,30.27227732107707,6.095120184709987,0.37083091079084163
10.26843050116335,13753.99337343067,4.304689262186712,1,23.882643195253163,2.7132313176955036,1.0388715705829368
0.2274990502021987,39028.59934029076,3.545741437567914,1,25.956165831568267,3.425522402292832,5.932999998077181
6.0172609236891335,15157.268786501596,4.427712282297473,1,15.794991765743363,5.438252280403518,1.5100661514621698
7.110845138033223,25043.53280335705,5.712792127184658,1,21.015169462810427,0.2094738182348698,5.724640361515216
8.129341720237186,22982.927444607063,4.822043563607494,1,21.013353406040224,2.4177103661341044,3.961988433581981
10.252816232929478,18158.842119050863,4.559836218772728,1,28.13595102628588,4.563773618787981,6.376975913148112
9.239440361060408,14829.624212321543,3.471971127332792,1,17.36249600029698,7.571531684372512,2.804672740371208
7.071314192217861,20038.796416929355,4.293726559748635,1,28.08571330807291,5.5465059014140055,1.7052641313234118
7.11589526567209,18463.88366234153,3.736020547055431,1,24.954270765707975,1.1366097767290568,5.910103491108993
8.238996596889073,25046.798640288314,3.089923748952148,1,24.723312486465588,6.675505418008346,6.926819990267974
6.161779499462049,12229.647584088483,4.003547029108377,1,24.6360952913925,5.413842600372902,6.8364601791230255
7.061845519716819,11300.238108793832,3.958248504440257,1,22.281282516291206,5.700190613396769,4.650296159422264
7.481397771916631,13781.780283955726,4.039976289796705,1,19.937715398618682,1.0070841879819794,2.647360508566949
8.082148076453887,28407.66102588473,3.3734845141195007,1,27.292596429150798,5.172463347337141,3.3413680685922986
7.70218309918713,18126.030963032397,4.382159162064481,1,27.57871462651828,4.26721204224667,3.9494164601231097
6.75076118602011,23642.992596628425,2.77772626475094,1,21.018954384825502,2.787340570169563,5.4036703835059035
6.323942072569584,23234.788934234868,3.5750105760990736,1,26.472923990888184,4.506948724203417,6.676166680365042
8.581428693706043,20590.71211413799,3.388448221942008,1,21.556375188330065,5.261271388455861,2.3171564401847715
9.888941401311577,19892.38891391681,3.750163510344408,1,23.869002372710977,2.8003719019280293,5.035138599002203
8.390500571895505,27032.14226185955,4.150359337290418,1,22.861088841952153,1.8297432940276896,6.510277520998682
7.581944679656733,21675.682866428637,4.833345773568087,1,27.872837172951986,5.35793012095158,3.8371359169636605
9.850054687400435,35289.2371102066,4.521836126865956,1,22.05457876826863,3.904277931130171,2.2586471278813405
9.663653196397622,13213.578253600464,4.741944304660503,1,24.397179581292317,7.056027487744571,2.880317647053081
7.935607325113079,19657.84331499779,3.61965073748165,1,24.225755867846928,4.092688940882309,4.396660467379502
6.920342898512878,16689.79960375622,3.2662134754089074,1,25.903622407953687,2.6870085160683677,5.349924625715188
10.53809844277246,13867.244195734918,3.823092676110029,1,23.08973158016092,7.708062520935751,6.784274631549398
5.72930291193782,34573.678785724354,3.5563948119631066,1,29.657733967519086,5.914520176165117,2.5275292820937167
5.33568880893353,37993.182754531095,3.9219763810567607,1,21.431028490675278,6.372747916521203,2.206596463767415
6.769834880813582,34596.001871740686,3.655789569066617,1,21.731674314798905,2.944215633729648,6.8371038399653745
6.848329601322462,15908.642086031294,3.7322020177545054,1,22.885396411590577,6.432300080624973,1.2508564939051146
8.589202343654149,7263.056749130122,4.041445670962364,1,26.994796315069024,1.4502747708024826,0.57350392800935
7.591346093540146,25383.76518344253,4.515150113779176,1,22.17945331060035,6.522027032673238,6.797407514428479
8.137767883092494,24172.70331260775,5.003825786209145,1,24.835976097003467,2.9700253822514737,1.9125418134079974
5.352565979714757,27795.73204094097,4.7791870088188695,1,24.21926417112116,0.6493917053071857,1.0732652673785517
7.998090253941313,9609.740604778375,2.626546783770298,1,26.98486782388732,6.578360024796956,2.3333740223967543
11.89807802974039,8296.550611117107,3.024968486584322,1,26.053023645368647,0.17105078765461185,3.5519270600638397
7.442536475327727,18223.02707963232,2.191138421703526,1,24.4460159062796,6.212834199095833,0.20520480025352394
5.1408005276963324,21407.614287150733,4.19225744935354,1,25.952446694986556,0.11488666794194728,3.306728920035395
9.62210598702481,30307.217674994205,3.975571849056162,1,21.341322534875168,2.797318510085571,5.336724135244767
5.361211666098464,24709.72885813722,1.81252893956422,1,26.66254870980567,5.357834719382103,3.91118401717849
6.376408434486552,33046.727605817854,5.404045772985421,1,24.96703894290712,0.9556314954832376,3.7078387853236325
3.94012545989782,25911.32167953699,3.4780048078684977,1,27.67313907769046,7.36285443574181,4.416978444643195
6.916825973221457,29263.55406898172,4.598622246118412,1,23.883991030904262,3.6691590090917994,3.628639139343438
9.146557555894002,6787.484660017703,3.210881938583371,1,28.613617349112612,6.304270117890365,1.7543530189249774
10.268414718941344,14694.420624957002,5.199864588297582,1,24.402388840656936,1.0626181074397958,1.937203440737602
7.368768530294821,18452.02299450765,3.813881276266772,1,22.003223652802017,2.038105516052266,0.91349431407695
9.393148441549062,20592.258942126427,4.665681059368009,1,27.16934750396962,4.814008049889907,2.8993199519469774
7.296572875466082,22535.085158347272,4.67916864329843,1,19.8990324503469,3.1286271875236373,2.5759321800197736
8.90086469660199,9592.151333127596,4.518750669722005,1,23.59493396514403,5.321718463928331,6.390986845644129
8.107244312818498,18364.83141799289,4.688271256294098,1,24.189697496092595,3.6670640897348634,2.049946135404014
7.804368873943725,14160.68676634536,4.075556975063991,1,26.15193426455451,7.451823163017195,4.281705319776941
4.666148130914806,35680.067877428795,4.55686375232757,1,19.799673236872355,4.755691801517221,0.7316272452311553
10.90507641006552,16099.151895652394,3.7202643792172,1,28.69391925816204,3.5457913294447865,5.558460399752006
4.739548767002988,27215.90274170991,2.942348225414489,1,22.300539275092973,7.620647518453674,4.553956037735745
9.869231934989052,29549.65882291618,4.736849577023042,1,22.16048236558618,7.215395258533821,2.581478408149563
5.827541211542772,25863.34324460301,3.1791287413400817,1,21.968171583054325,0.7181930570719741,5.483778838690897
0.9899122128791388,16922.853898585203,5.160603788160604,1,26.775599898831317,6.616355544123096,2.6268559253210846
9.485832873402854,15357.83337292032,3.221129818784097,1,31.083234810127248,7.026563582009623,6.907475156473306
6.435722716949114,9363.85398761785,4.925339107073759,1,25.149971267881607,2.9254855039528413,6.261716609411803
6.365497241052185,7040.737620777599,5.125416576401367,1,26.362360426160162,1.0705595553134726,0.9364579307277766
5.452214926167417,14446.81238968584,5.190533810336875,1,23.928738655720366,1.9477878548457939,6.425157542008026
5.433466238973562,31421.73163322104,2.871196030589475,1,26.781119501230172,5.893211289604046,4.36420466956448
7.774468468846811,22316.398283637125,3.8910973336994905,1,27.501328282715573,3.9305632624712366,1.4245546183418507
7.2034388489879815,22826.484697453987,6.389161009216368,1,28.066430040650566,6.0577905514687025,1.3673806112726876
6.150487600902442,6342.502842776547,3.551655811015034,1,20.448515102918655,6.017625799360495,5.2086819804751014
6.767523658273503,21162.72673490324,3.3002534975545297,1,24.51905120809586,0.47573065621289123,0.7270267164684762
6.744799074889901,20215.69751694188,4.86854263008631,1,31.415433487182028,5.889507772583295,5.967242282723768
7.603775446495936,11459.62244497658,3.5849850237337204,1,26.059279150401355,7.759257443083826,4.00980826799307
8.546145555159878,23349.485416834144,3.505300168213539,1,22.37362348609638,5.929125215673294,0.2773090132335676
5.43251208523776,14970.647243569823,3.8744253151616057,1,22.5318489712995,7.274979559678271,3.2899490983341564
7.71408935995488,27336.962623971183,3.1825828574638706,1,29.93506938674403,5.808619426653822,2.287073563329683
7.845879929236758,13769.860237879824,3.667154204946097,1,23.52483695128924,5.562795811740651,5.093504257662122
7.15642449459831,27025.206963024637,2.958414711590032,1,23.37597169510223,7.960419942769037,2.1578806826610903
4.77522195583692,13978.172660188484,3.2230808645202327,1,22.093778985495245,6.0899959157174575,3.171864457414665
7.741245058636744,22824.699465157257,3.7411433659749633,1,27.974061853742555,5.5745669901961215,0.3356514272769644
4.18749081481174,21809.709834295947,4.592959344095949,1,23.092037112342506,5.99121503403646,2.5460446723927856
7.808012211560277,17037.725367080428,4.165549905534822,1,24.415291213572946,1.6353059979402127,6.8908532225717
5.895948983187193,37118.25543610952,3.659652967576408,1,27.360230340893942,1.0573812459861145,4.413822329221828
7.269652252805362,31161.36838769933,3.789236756581051,1,24.115504457704496,2.2325020461721414,2.5782571165041865
7.457979826928165,14733.458757085757,4.497730795590356,1,28.172909467502222,1.6744077626854434,5.250385421404822
7.746343115356286,21670.59366334191,3.678686031235552,1,28.06157755003506,0.5629474404841953,5.740019837661245
8.275795629701165,22013.96490500964,4.721339549520147,1,24.906080775778225,6.184768833422697,2.888936745798969
6.879959452149452,44586.81265100216,5.688206949361446,1,26.43702832480929,7.92493947189422,5.606461810119455
6.799375518361883,7986.493239056313,3.8199853771647767,1,26.08662248719125,4.130230561942496,0.8118565659598086
4.736404607451753,28698.72996489867,4.995601765994129,1,20.194532066422035,2.6040966817098363,3.551558625266695
6.578998162273409,22389.38048560545,3.690929417034364,1,24.441249825213074,1.477937397484443,5.236968662871613
8.775485733684196,22113.391452033964,4.393944466089358,1,19.760121420151254,0.501111687141533,4.991005431037935
6.8503020324159625,40588.43383077968,3.0802967096198777,1,24.536291843815903,7.891372035885926,0.39683256123599164
8.07327895224373,17106.43864544954,4.854312785522253,1,29.259274564782828,4.889506321036894,6.009579337456918
5.07827417522148,18125.638398024403,3.631042313530789,1,24.581030492463793,6.422443983497259,4.8893661739587655
7.444914014951037,25489.075025583825,2.571391505704419,1,27.254972584283042,7.242406570143718,1.4437675707892268
9.434005874654105,20474.820823972797,4.2010543638879385,1,27.526509872787944,4.623534198255347,5.908058792908983
5.90590695420357,13464.487161770325,2.9172840562365963,1,23.065987377771744,0.13066807360223812,0.46451837425516107
5.803496975764156,19451.767602835265,2.1817141666785806,1,26.394815756234586,4.734401762711837,2.4453766071542566
7.61715192193207,33744.16680696547,3.4225434306886307,1,22.150779335656487,3.680624748559571,4.235784057572251
5.422445767908819,18542.9574510298,2.911751390260459,1,19.484036923087096,6.09414948346254,6.8613916550753205
4.872560878371032,16960.434630635733,3.9180057985839225,1,24.151917379879325,2.0331559316092536,1.1066568000245665
7.058182608235123,26608.929154106638,3.61383477061922,1,26.70340952455698,5.477943936851576,4.151647577064602
7.890354273534902,32160.533923449733,3.209588058451998,1,25.028210462109694,4.4303667024217095,0.31018606975540786
7.535700190571214,14829.745970673646,4.208354353518171,1,25.9878704995333,5.522388884454078,2.7234553734212015
8.722143776841188,28301.516948548782,3.2746286418408777,1,24.615954492773895,0.42421047681224466,3.880670235010599
6.2843857911113785,18526.261690599968,5.030712169428622,1,27.20407711387553,3.199653054037525,2.1692138938323393
9.30566048031861,39498.659289103256,4.485070146526452,1,20.55417222043882,4.4903778205000275,0.15406796856973604
4.923178856199699,15990.149227610937,3.329600783081267,1,24.15802253833122,3.338897497021703,2.121935275562227
6.143018479793687,34865.32463358429,5.370403410374523,1,26.35591549336027,7.9246334580958795,3.417616354860939
6.616649174874958,17063.172107897266,3.8817671783074488,1,24.649205010273768,4.646311758775421,2.9308105644713107
7.623499920279238,36267.26665797832,4.76499518416768,1,20.045931732332747,1.614452979655481,0.9489769778830391
7.860106421505122,34591.67814811829,3.499774683747187,1,23.169213579265286,3.911109776117889,1.61240784432734
5.579517092707998,13289.201652748288,4.043914692602463,1,29.886938054154314,0.6021458301631314,2.4966366571353054
4.303574607482778,7323.302300551966,2.010537157431691,1,25.43249807035071,2.0098193606588493,4.020703923032999
6.417702476103476,33360.17072164734,4.046305671849512,1,25.774157832945754,0.5671260400907979,4.671531073390416
5.036453976008759,29258.738135919622,3.534665425189356,1,30.038896585434184,0.8953668526613339,4.218158350361043
10.41504401364904,34535.55385004349,4.209136505059297,1,25.314416874558177,2.675178475110875,3.1798362127083477
8.41860665004133,29313.78335293502,3.442847819687195,1,31.000477141022667,6.767899113247903,6.055342698762547
7.557963629790507,32833.43116851585,3.2922701527035314,1,32.22907241663653,7.548624721447224,4.9828054074075485
11.24450714270002,43533.65784534446,2.9299527394001954,1,26.74584411407135,0.319223774382961,3.658165166757093
5.728823779303805,12932.590386218995,4.412173550093767,1,25.91099115343199,3.9371109403079743,0.8015512088082014
10.486808416025616,26453.003347820293,3.804352132029541,1,23.31816663952883,2.1907609369663406,3.9605866798864775
5.71625135415621,19393.46986193756,3.433135384725815,1,21.34204428253192,7.753452142083599,6.976821211644512
6.770926884040844,26880.22003988432,4.910533820344201,1,23.360166884781133,1.4232858709366298,3.7627838163633
6.043360083711829,24856.607107211305,4.74524751697268,1,23.740660245767675,0.3168710386084811,0.4854713182965764
6.320427822952782,11682.229317057963,4.553380742681595,1,26.202615137639825,5.8321439096079075,5.157989318271263
8.684778671525315,40799.36032812741,3.8773491849022137,1,26.201666604879403,6.014629689825827,3.530925806795222
7.961721463165571,11551.21568041736,2.2869434947281544,1,23.373950267107098,3.8654704358820915,1.8336786539681111
5.484151253504955,19378.35906721423,4.438858459911646,1,21.657164831984115,0.35361282425044527,6.976357425001692
7.186931122348115,34510.75299526274,4.275645348013285,1,25.1279898045662,5.175431350940473,6.634487604233653
9.792727768555451,30249.170845011024,3.729120401580513,1,32.0131121638755,5.054536737752819,3.159861447429815
3.637170625355805,10102.489720279777,5.446565702616764,1,21.328755659724,7.12287181017319,4.233682437587341
7.06478908142805,20567.145930368584,4.4016278345277335,1,29.5693516481474,4.470665642342136,1.1078435475075465
6.632031568588184,24161.25497902576,3.3862942904685025,1,23.202861758413253,2.290376940966301,3.9979169066229936
5.913956687853429,13086.643934398497,5.648605948542045,1,29.419332233367346,6.371306270448078,4.955894339224406
9.484703254003293,56351.39630372492,4.13227423789269,1,23.97903425178514,0.24119037404370197,6.879822464070983
8.447404488438133,19583.05734941433,5.218307110261475,1,23.82255091052941,2.1452882953950216,0.45282764706338174
